date,temp,precip,sw_in,rel_hum,wind_speed
2019-10-22 18:00:00,278.15,0,4.2,79.2,4.6
2019-10-22 19:00:00,277.95,0,0,78.4,4.3
2019-10-22 20:00:00,277.95,0,0,73.2,4.7
2019-10-22 21:00:00,278.05,0,0,67.5,4.3
2019-10-22 22:00:00,277.95,0,0,65.2,4.1
2019-10-22 23:00:00,277.65,0,0,63.4,3.3
2019-10-23 00:00:00,277.45,0,0,57.7,3.9
2019-10-23 01:00:00,277.65,0,0,51.6,4.3
2019-10-23 02:00:00,277.65,0,0,46.3,2.9
2019-10-23 03:00:00,277.65,0,0,42.7,3.4
2019-10-23 04:00:00,278.25,0,0,36.5,3.4
2019-10-23 05:00:00,278.55,0,0,32.9,5.2
2019-10-23 06:00:00,278.65,0,0,31.4,5.3
2019-10-23 07:00:00,278.95,0,0,29,5.7
2019-10-23 08:00:00,278.85,0,18.3,29.8,5.7
2019-10-23 09:00:00,279.55,0,201.3,31.1,5.5
2019-10-23 10:00:00,280.15,0,364,32.2,5.7
2019-10-23 11:00:00,280.65,0,495.5,34.1,5.8
2019-10-23 12:00:00,280.75,0,567.5,38.9,6.2
2019-10-23 13:00:00,280.55,0,566.3,44.3,6.1
2019-10-23 14:00:00,280.35,0,563.3,48.4,6.3
2019-10-23 15:00:00,280.35,0,410.7,49.6,4.9
2019-10-23 16:00:00,279.25,0,171.3,54.4,6.4
2019-10-23 17:00:00,278.05,0,50.5,56.8,5.5
2019-10-23 18:00:00,277.65,0,2.7,56,4.2
2019-10-23 19:00:00,277.65,0,0,51.4,5.5
2019-10-23 20:00:00,278.05,0,0,43.7,4.9
2019-10-23 21:00:00,278.05,0,0,40,4.8
2019-10-23 22:00:00,278.45,0,0,37.2,6.5
2019-10-23 23:00:00,278.65,0,0,34.2,5.6
2019-10-24 00:00:00,278.95,0,0,33.2,5.2
2019-10-24 01:00:00,279.05,0,0,33,6.2
2019-10-24 02:00:00,278.45,0,0,34.9,5.7
2019-10-24 03:00:00,278.45,0,0,32.2,5.3
2019-10-24 04:00:00,278.15,0,0,32.7,5.9
2019-10-24 05:00:00,277.75,0,0,32.9,5.5
2019-10-24 06:00:00,277.25,0,0,37.2,5.1
2019-10-24 07:00:00,277.65,0,0,40.4,5
2019-10-24 08:00:00,277.25,0,14,50,5
2019-10-24 09:00:00,276.55,0,103.2,67.7,7.6
2019-10-24 10:00:00,277.75,0.1,339,68.4,8.4
2019-10-24 11:00:00,277.95,0,488,69.1,8.1
2019-10-24 12:00:00,277.15,0,398.3,74.1,6.3
2019-10-24 13:00:00,277.35,0,431.5,75.1,6.3
2019-10-24 14:00:00,275.95,0,124,83.8,5.5
2019-10-24 15:00:00,275.55,0,90.8,86.3,5.3
2019-10-24 16:00:00,275.25,0,58,88.5,4
2019-10-24 17:00:00,274.85,0,30.2,89.1,2.8
2019-10-24 18:00:00,274.15,0.1,0.7,90.4,3.8
2019-10-24 19:00:00,274.25,0.2,0,91.8,3.8
2019-10-24 20:00:00,274.05,0.1,0,94.8,2.5
2019-10-24 21:00:00,274.45,0,0,92.6,2.5
2019-10-24 22:00:00,274.45,0,0,95.7,2.3
2019-10-24 23:00:00,274.75,0,0,93.7,2.5
2019-10-25 00:00:00,274.75,0,0,92.5,1.1
2019-10-25 01:00:00,275.25,0,0,87.3,1.8
2019-10-25 02:00:00,275.25,0,0,88.5,2.1
2019-10-25 03:00:00,275.05,0,0,91.4,1.3
2019-10-25 04:00:00,274.95,0,0,91.6,0.3
2019-10-25 05:00:00,274.85,0,0,92.8,0.2
2019-10-25 06:00:00,274.35,0,0,96.9,0.4
2019-10-25 07:00:00,273.95,0,0.2,98.9,0.3
2019-10-25 08:00:00,273.75,0,10.7,99.8,0.5
2019-10-25 09:00:00,273.95,0,35.3,100,0.4
2019-10-25 10:00:00,274.15,0,60.8,100,0.8
2019-10-25 11:00:00,274.55,0,102.7,100,1.3
2019-10-25 12:00:00,276.35,0,467,96.7,1.9
2019-10-25 13:00:00,280.35,0,564.2,68.6,1.5
2019-10-25 14:00:00,280.95,0,533.5,65.5,4.4
2019-10-25 15:00:00,280.85,0,445.2,63.7,4.9
2019-10-25 16:00:00,280.45,0,304,64.1,4.5
2019-10-25 17:00:00,279.55,0,104.5,67.9,4.3
2019-10-25 18:00:00,278.15,0,3,71.5,2.7
2019-10-25 19:00:00,277.65,0,0,68.1,2.5
2019-10-25 20:00:00,277.35,0,0,64.7,2.7
2019-10-25 21:00:00,277.35,0,0,57.9,3.6
2019-10-25 22:00:00,277.95,0,0,35.5,3.9
2019-10-25 23:00:00,277.75,0,0,38.9,4.1
2019-10-26 00:00:00,278.05,0,0,29.8,4.8
2019-10-26 01:00:00,278.85,0,0,23.8,3.7
2019-10-26 02:00:00,278.95,0,0,28.6,3.7
2019-10-26 03:00:00,278.75,0,0,32.9,3.9
2019-10-26 04:00:00,278.85,0,0,35.8,3.4
2019-10-26 05:00:00,278.95,0,0,43.4,3.4
2019-10-26 06:00:00,279.45,0,0,45.3,2.6
2019-10-26 07:00:00,279.85,0,0,44.7,2.9
2019-10-26 08:00:00,279.45,0,17.7,46.3,2.8
2019-10-26 09:00:00,280.55,0,176.8,44.1,1.9
2019-10-26 10:00:00,281.65,0,330.3,42.2,1.6
2019-10-26 11:00:00,282.45,0,461.3,40.9,3
2019-10-26 12:00:00,282.45,0,551.7,41.9,5.2
2019-10-26 13:00:00,282.75,0,578.7,42.6,5.3
2019-10-26 14:00:00,282.95,0,545,42.7,4.2
2019-10-26 15:00:00,283.25,0,455.3,40.2,4.5
2019-10-26 16:00:00,283.15,0,313.5,40.4,4
2019-10-26 17:00:00,281.95,0,108.2,44.6,3.1
2019-10-26 18:00:00,280.55,0,2,46.2,1.6
2019-10-26 19:00:00,280.45,0,0,45,1.6
2019-10-26 20:00:00,280.15,0,0,45.9,1.8
2019-10-26 21:00:00,280.25,0,0,43.3,0.8
2019-10-26 22:00:00,279.95,0,0,42.8,0.8
2019-10-26 23:00:00,279.95,0,0,43.9,1.1
2019-10-27 00:00:00,280.15,0,0,42.8,0.9
2019-10-27 01:00:00,280.25,0,0,41.8,1.2
2019-10-27 02:00:00,280.15,0,0,40.3,1.2
2019-10-27 03:00:00,279.75,0,0,40.8,1.8
2019-10-27 04:00:00,279.15,0,0,41.7,1.4
2019-10-27 05:00:00,278.65,0,0,42.6,2.8
2019-10-27 06:00:00,278.85,0,0,43.1,4.5
2019-10-27 07:00:00,278.55,0,0,44.3,5
2019-10-27 08:00:00,279.35,0,15.2,41.7,3.1
2019-10-27 09:00:00,280.55,0,177,38.1,1.7
2019-10-27 10:00:00,281.35,0,330.7,36.9,1.3
2019-10-27 11:00:00,281.75,0,461,36.3,2
2019-10-27 12:00:00,282.05,0,544.5,38.7,2.6
2019-10-27 13:00:00,282.15,0,572,42,3.7
2019-10-27 14:00:00,282.35,0,540.2,43,4.6
2019-10-27 15:00:00,282.55,0,444.3,41.9,4.6
2019-10-27 16:00:00,282.15,0,281.3,45.3,4.5
2019-10-27 17:00:00,280.65,0,58.3,52.1,3
2019-10-27 18:00:00,279.55,0,2.5,55.4,2.8
2019-10-27 19:00:00,278.35,0,0,63,2.2
2019-10-27 20:00:00,275.95,0,0,79.9,0.4
2019-10-27 21:00:00,275.25,0,0.3,85.3,0.7
2019-10-27 22:00:00,275.75,0,0.5,82.2,1.9
2019-10-27 23:00:00,277.35,0,0,69.9,2.2
2019-10-28 00:00:00,275.95,0,0,81,0.4
2019-10-28 01:00:00,276.05,0,0,80.6,0.8
2019-10-28 02:00:00,276.55,0,0.2,75.2,1.2
2019-10-28 03:00:00,276.15,0,0.2,78.3,0.9
2019-10-28 04:00:00,275.85,0,0,81.8,0.9
2019-10-28 05:00:00,275.05,0.3,0,90.3,0.4
2019-10-28 06:00:00,274.95,0.1,0,89.5,0.7
2019-10-28 07:00:00,274.45,0.3,0,93.1,0.3
2019-10-28 08:00:00,274.25,0.5,8.7,95,0.7
2019-10-28 09:00:00,274.25,0.1,60.7,98.7,0.4
2019-10-28 10:00:00,274.45,0.5,97.2,99.6,0.9
2019-10-28 11:00:00,274.45,0.2,119.5,100,0.5
2019-10-28 12:00:00,274.95,0.1,197.3,99.3,0.4
2019-10-28 13:00:00,275.55,0,163,94.6,0.9
2019-10-28 14:00:00,276.35,0,178.3,86.9,2.9
2019-10-28 15:00:00,275.95,0,113.3,91.9,2.2
2019-10-28 16:00:00,276.35,0,76.8,86.7,2.2
2019-10-28 17:00:00,275.65,0,45.3,93.8,0.8
2019-10-28 18:00:00,274.95,0.2,0.8,99.6,0.5
2019-10-28 19:00:00,275.15,0.3,0,98.4,0.2
2019-10-28 20:00:00,275.25,0.2,0,95.9,0.7
2019-10-28 21:00:00,275.45,0.4,0,94.1,0.7
2019-10-28 22:00:00,275.35,0.4,0,95.7,0.4
2019-10-28 23:00:00,274.95,0.5,0,99,0.2
2019-10-29 00:00:00,274.75,0.4,0,96.4,0.2
2019-10-29 01:00:00,274.55,0.8,0,96.5,0.1
2019-10-29 02:00:00,274.55,0.8,0,94.8,0.6
2019-10-29 03:00:00,274.75,0.6,0,93.4,0.5
2019-10-29 04:00:00,274.45,0.7,0,94.3,1
2019-10-29 05:00:00,273.95,1,0,97.6,0.4
2019-10-29 06:00:00,273.65,0.6,0,98.4,1.1
2019-10-29 07:00:00,273.65,0.7,0,98.1,0.8
2019-10-29 08:00:00,273.35,0.7,7.3,99.5,0.9
2019-10-29 09:00:00,273.35,0.6,39,99.8,0.4
2019-10-29 10:00:00,273.65,0.6,85.2,99.3,0.2
2019-10-29 11:00:00,274.25,0,162.5,97.3,0.4
2019-10-29 12:00:00,274.95,0,214.3,92.7,0.8
2019-10-29 13:00:00,274.75,0,173.5,94.9,1.6
2019-10-29 14:00:00,274.85,0,167,93.8,2.1
2019-10-29 15:00:00,275.15,0,159.3,87.8,4.2
2019-10-29 16:00:00,274.85,0,75.7,89.8,4
2019-10-29 17:00:00,274.25,0,22.5,94.6,1.2
2019-10-29 18:00:00,274.15,0.1,1.2,91.9,2.8
2019-10-29 19:00:00,274.15,0,0,89,3.2
2019-10-29 20:00:00,273.95,0,0,90.8,2.2
2019-10-29 21:00:00,273.75,0,0,91.2,1.8
2019-10-29 22:00:00,274.05,0,0,87.8,2.7
2019-10-29 23:00:00,274.05,0,0,88.1,2.2
2019-10-30 00:00:00,273.85,0,0,89.7,1.5
2019-10-30 01:00:00,274.25,0,0,84.4,2.2
2019-10-30 02:00:00,274.25,0,0,83.3,2.5
2019-10-30 03:00:00,273.95,0.1,0,87.4,2.5
2019-10-30 04:00:00,273.05,0.4,0,95.7,2.3
2019-10-30 05:00:00,273.75,0,0,78.2,5.8
2019-10-30 06:00:00,273.35,0,0,83.7,4.4
2019-10-30 07:00:00,273.35,0,0.2,83.1,3.5
2019-10-30 08:00:00,273.55,0,15.3,83.4,3.4
2019-10-30 09:00:00,273.55,0.2,104.2,86.8,3.5
2019-10-30 10:00:00,273.05,0.1,141.8,92.9,1.5
2019-10-30 11:00:00,273.95,0.1,202,83.4,5
2019-10-30 12:00:00,273.65,0,202.5,88.9,3
2019-10-30 13:00:00,273.85,0.1,199.3,88.1,2.6
2019-10-30 14:00:00,273.45,0.2,145,94.8,0.6
2019-10-30 15:00:00,273.15,0.3,107,95.7,0.9
2019-10-30 16:00:00,273.05,0.1,60.7,95.7,0.6
2019-10-30 17:00:00,273.15,0,26.3,91.5,1.2
2019-10-30 18:00:00,272.75,0.1,0.3,94.1,0.3
2019-10-30 19:00:00,272.45,0.2,0,94.6,0.4
2019-10-30 20:00:00,272.65,0,0,88.2,1.1
2019-10-30 21:00:00,272.65,0.1,0,88.9,0.6
2019-10-30 22:00:00,272.75,0.1,0,88.4,0.4
2019-10-30 23:00:00,272.55,0.4,0,93.9,0.6
2019-10-31 00:00:00,272.65,0.5,0,93.7,1.1
2019-10-31 01:00:00,273.25,0.1,0,87.4,2.3
2019-10-31 02:00:00,272.85,0.3,0,91.1,2.6
2019-10-31 03:00:00,272.65,0.3,0,87.4,4.5
2019-10-31 04:00:00,272.95,0,0,77.9,6.2
2019-10-31 05:00:00,272.75,0,0,78.8,5.6
2019-10-31 06:00:00,272.75,0,0,78.9,5.6
2019-10-31 07:00:00,272.25,0,0,84.3,3.2
2019-10-31 08:00:00,272.75,0.1,8.5,75.7,5.7
2019-10-31 09:00:00,272.85,0,62.2,74,5.1
2019-10-31 10:00:00,272.75,0,103.8,76,4.3
2019-10-31 11:00:00,273.15,0,265.8,74.6,5.2
2019-10-31 12:00:00,273.65,0,432.8,68,5.4
2019-10-31 13:00:00,273.65,0,305,68,4.4
2019-10-31 14:00:00,273.45,0,199.8,71.1,2.8
2019-10-31 15:00:00,273.55,0,171.7,68.5,2.1
2019-10-31 16:00:00,273.45,0,117,67.4,1
2019-10-31 17:00:00,273.15,0,33.2,68.9,1.2
2019-10-31 18:00:00,272.95,0,0.8,68,2.3
2019-10-31 19:00:00,272.45,0,0,64.3,2.3
2019-10-31 20:00:00,272.25,0,0,64.9,1.1
2019-10-31 21:00:00,271.85,0,0,71.8,1.4
2019-10-31 22:00:00,271.95,0,0,71.9,2.5
2019-10-31 23:00:00,271.55,0,0,73,1.8
2019-11-01 00:00:00,271.25,0,0,73.5,1.5
2019-11-01 01:00:00,270.95,0,0,73.3,0.6
2019-11-01 02:00:00,271.55,0,0,69.9,1
2019-11-01 03:00:00,271.75,0,0,70.8,0.9
2019-11-01 04:00:00,271.85,0,0,71.3,0.9
2019-11-01 05:00:00,271.95,0,0,72.6,2
2019-11-01 06:00:00,271.85,0,0,73.5,2.1
2019-11-01 07:00:00,271.35,0,0,75.9,0.7
2019-11-01 08:00:00,271.95,0,13.2,74.6,1.4
2019-11-01 09:00:00,272.85,0,147.7,71,1.5
2019-11-01 10:00:00,273.55,0,210,71.7,1.2
2019-11-01 11:00:00,274.05,0,245.8,70.2,2
2019-11-01 12:00:00,274.95,0,531.8,70,5.9
2019-11-01 13:00:00,275.05,0,448.5,67.5,5.3
2019-11-01 14:00:00,274.85,0,370.7,66.2,5.3
2019-11-01 15:00:00,274.65,0,250.3,65.8,5.1
2019-11-01 16:00:00,274.05,0,97.8,66.7,5.7
2019-11-01 17:00:00,273.65,0,24.3,68,5.3
2019-11-01 18:00:00,273.15,0,0.7,74.9,4.2
2019-11-01 19:00:00,272.55,0,0,82.9,4.9
2019-11-01 20:00:00,272.95,0,0,80.5,1.8
2019-11-01 21:00:00,272.85,0,0,83.2,1.2
2019-11-01 22:00:00,272.65,0,0,85.9,2.1
2019-11-01 23:00:00,273.15,0,0,85.3,2.8
2019-11-02 00:00:00,272.55,0,0,86.7,2.4
2019-11-02 01:00:00,272.45,0,0,87.1,4.1
2019-11-02 02:00:00,272.95,0,0,82.4,3
2019-11-02 03:00:00,273.85,0,0,77.6,3.4
2019-11-02 04:00:00,274.15,0,0,79.1,4.8
2019-11-02 05:00:00,273.45,0,0,84.4,1.5
2019-11-02 06:00:00,273.95,0,0,81.4,2.9
2019-11-02 07:00:00,273.95,0,0,82.8,1
2019-11-02 08:00:00,273.45,0.2,9.7,88.2,1.1
2019-11-02 09:00:00,273.55,0.2,57.3,89.3,1.5
2019-11-02 10:00:00,273.85,0.3,114,89.6,2.4
2019-11-02 11:00:00,274.55,0,220,85.4,2.6
2019-11-02 12:00:00,275.25,0,237.3,79.7,5.3
2019-11-02 13:00:00,275.75,0,446,78.1,4.4
2019-11-02 14:00:00,275.95,0,358.5,76.1,4.6
2019-11-02 15:00:00,276.05,0,416.2,75.6,5.2
2019-11-02 16:00:00,275.45,0,133.3,77,3.8
2019-11-02 17:00:00,274.75,0,32.5,76.1,4.9
2019-11-02 18:00:00,274.45,0,0.7,78.3,4.3
2019-11-02 19:00:00,273.65,0,0,83.2,4.8
2019-11-02 20:00:00,273.95,0,0,80.4,4.3
2019-11-02 21:00:00,274.25,0,0,78.8,4.3
2019-11-02 22:00:00,272.85,0,0,91.2,5.5
2019-11-02 23:00:00,272.35,0,0,96,4.1
2019-11-03 00:00:00,272.35,0.1,0,96,3.7
2019-11-03 01:00:00,272.45,0.2,0,95.8,3.8
2019-11-03 02:00:00,272.75,0.2,0,93,4.1
2019-11-03 03:00:00,272.75,0.1,0,92.2,4
2019-11-03 04:00:00,272.65,0.2,0,93.5,3.1
2019-11-03 05:00:00,272.65,0.2,0,93.4,2.3
2019-11-03 06:00:00,272.75,0.2,0,91.4,2
2019-11-03 07:00:00,272.95,0.2,0,89.3,1.9
2019-11-03 08:00:00,273.25,0.4,10.5,88.5,2.1
2019-11-03 09:00:00,273.05,0.8,40.2,92,3.7
2019-11-03 10:00:00,272.65,0.4,98.3,93.4,5
2019-11-03 11:00:00,272.95,0.2,137.3,88.8,3.6
2019-11-03 12:00:00,272.75,0,160.5,89.2,2
2019-11-03 13:00:00,272.25,0.4,131.8,91.1,1.6
2019-11-03 14:00:00,272.15,0.5,110.7,91.8,3.9
2019-11-03 15:00:00,271.95,1.4,71.2,93,4.5
2019-11-03 16:00:00,271.75,1.6,56,95.1,4.5
2019-11-03 17:00:00,271.25,0.4,35.3,97.7,3.9
2019-11-03 18:00:00,271.25,0,2.2,90.4,3.7
2019-11-03 19:00:00,271.55,0.1,0,90.1,4.1
2019-11-03 20:00:00,271.55,0,0,89.2,3.6
2019-11-03 21:00:00,271.35,0.4,0.2,91.6,3.3
2019-11-03 22:00:00,271.55,0,0,89.9,1.1
2019-11-03 23:00:00,270.55,1.4,0,92.4,4.4
2019-11-04 00:00:00,269.15,0.6,0,96.9,1.8
2019-11-04 01:00:00,269.45,0,0.3,84,4.8
2019-11-04 02:00:00,269.75,0.2,0,76.7,6.8
2019-11-04 03:00:00,269.45,0,0,74.3,3
2019-11-04 04:00:00,268.85,0,0,69,6
2019-11-04 05:00:00,268.55,0,0,71,6
2019-11-04 06:00:00,268.45,0.2,0,69.5,6.3
2019-11-04 07:00:00,268.15,0,0,67.9,5.8
2019-11-04 08:00:00,268.15,0,11.5,63.6,3.5
2019-11-04 09:00:00,270.55,0,148.3,43.6,6.1
2019-11-04 10:00:00,271.25,0,324.2,39.6,6.9
2019-11-04 11:00:00,271.85,0,455.2,42.3,6.2
2019-11-04 12:00:00,272.75,0,534.3,48.8,7.7
2019-11-04 13:00:00,272.85,0,492.2,51.5,6.4
2019-11-04 14:00:00,272.35,0,373.5,55.7,7.6
2019-11-04 15:00:00,271.75,0,212.2,62.6,7.3
2019-11-04 16:00:00,270.65,0,91.3,76.8,5
2019-11-04 17:00:00,270.25,0,19.8,83,4.2
2019-11-04 18:00:00,270.75,0,0.7,79.2,5.8
2019-11-04 19:00:00,271.05,0,0,77.4,6.2
2019-11-04 20:00:00,270.95,0,0,80.7,4.6
2019-11-04 21:00:00,270.95,0,0,80,4.1
2019-11-04 22:00:00,270.75,0,0,82.6,5.1
2019-11-04 23:00:00,271.45,0,0,78.2,5.4
2019-11-05 00:00:00,271.05,0.1,0,84.8,3.9
2019-11-05 01:00:00,271.35,0,0,84.3,5.3
2019-11-05 02:00:00,270.15,0.5,0.2,95.9,3.4
2019-11-05 03:00:00,271.05,0.6,0.3,91.6,3
2019-11-05 04:00:00,270.95,1.9,0,97,2.6
2019-11-05 05:00:00,271.05,2.7,0,97.2,1.7
2019-11-05 06:00:00,270.55,3.4,0,97.9,1.2
2019-11-05 07:00:00,269.25,2.6,0,96.6,1.9
2019-11-05 08:00:00,268.85,4.6,8,96.7,1.3
2019-11-05 09:00:00,268.95,1.2,52.2,96,1.4
2019-11-05 10:00:00,269.15,1.8,90,95.8,1.2
2019-11-05 11:00:00,270.05,2,126.7,94.6,0.5
2019-11-05 12:00:00,270.55,0.9,190.7,92.3,0.6
2019-11-05 13:00:00,270.35,0,311.7,94.6,0.9
2019-11-05 14:00:00,270.75,0,592.7,91.2,0.8
2019-11-05 15:00:00,269.35,0,209,96.1,0.4
2019-11-05 16:00:00,268.75,0,125.8,96.1,1
2019-11-05 17:00:00,267.65,0,29.8,97.1,1
2019-11-05 18:00:00,267.05,0,0.5,97.4,1.3
2019-11-05 19:00:00,266.85,0.2,0,96.9,1.9
2019-11-05 20:00:00,266.65,3,0,95.4,1.1
2019-11-05 21:00:00,266.15,0.3,0,94.4,1
2019-11-05 22:00:00,265.95,0,0,95,0.7
2019-11-05 23:00:00,265.45,0,0,92.4,0.6
2019-11-06 00:00:00,265.25,0,0,89.9,1
2019-11-06 01:00:00,265.15,0,0,87.7,0.9
2019-11-06 02:00:00,265.35,0,0,82.3,0.8
2019-11-06 03:00:00,265.25,0,0,79.4,1.1
2019-11-06 04:00:00,265.45,0,0,77.8,0.8
2019-11-06 05:00:00,265.55,0,0,73,1.1
2019-11-06 06:00:00,265.85,0,0,69.4,1.2
2019-11-06 07:00:00,266.15,0,0,64.6,1.3
2019-11-06 08:00:00,266.65,0,8.5,60.6,1.3
2019-11-06 09:00:00,267.05,0,53.8,62.5,0.6
2019-11-06 10:00:00,268.05,0,99.7,69.1,1.5
2019-11-06 11:00:00,267.75,0,132.8,78.2,1.2
2019-11-06 12:00:00,268.15,0,163.7,75.8,0.4
2019-11-06 13:00:00,268.85,0,240.2,73.9,0.2
2019-11-06 14:00:00,268.15,0,271.7,74.4,0.2
2019-11-06 15:00:00,267.35,0,180.5,75.7,0.4
2019-11-06 16:00:00,266.15,0,88,82.5,0.5
2019-11-06 17:00:00,265.75,0,25.5,86.6,0.6
2019-11-06 18:00:00,265.25,0,0.7,86.9,0.6
2019-11-06 19:00:00,265.65,0,0,84.9,0.5
2019-11-06 20:00:00,265.75,0,0,84.7,0.5
2019-11-06 21:00:00,265.75,0,0,78.1,0.7
2019-11-06 22:00:00,265.45,0,0,79.2,0.3
2019-11-06 23:00:00,265.35,0,0,75.5,1.2
2019-11-07 00:00:00,264.95,0,0,76.8,1.4
2019-11-07 01:00:00,264.25,0,0,78.3,1.9
2019-11-07 02:00:00,263.65,0,0,81.1,2.1
2019-11-07 03:00:00,263.55,0,0,78.6,1.3
2019-11-07 04:00:00,264.75,0,0,59.8,0.7
2019-11-07 05:00:00,265.65,0,0,51.3,1.4
2019-11-07 06:00:00,265.35,0,0,56.2,4.6
2019-11-07 07:00:00,265.65,0,0,60.3,5.1
2019-11-07 08:00:00,266.45,0,8.5,46.4,4.7
2019-11-07 09:00:00,266.75,0,122.3,49.5,4
2019-11-07 10:00:00,268.35,0,305.8,44.4,3.1
2019-11-07 11:00:00,269.35,0,451,43.4,2.4
2019-11-07 12:00:00,269.35,0,540.7,43.9,3.7
2019-11-07 13:00:00,268.05,0,445.3,55.4,1.4
2019-11-07 14:00:00,268.65,0,393.5,45.5,3.4
2019-11-07 15:00:00,267.65,0,202.8,61.6,4.4
2019-11-07 16:00:00,267.75,0,130.5,72.5,4.8
2019-11-07 17:00:00,267.65,0,33.7,72.4,2.7
2019-11-07 18:00:00,267.05,0,0.2,72.1,2.4
2019-11-07 19:00:00,267.05,0,0,78.1,3.9
2019-11-07 20:00:00,267.15,0,0,87.9,2.9
2019-11-07 21:00:00,267.35,0,0,90.2,2.3
2019-11-07 22:00:00,267.75,0.2,0,90,2
2019-11-07 23:00:00,268.15,0,0,85.1,3.1
2019-11-08 00:00:00,267.75,0.2,0,89.1,3
2019-11-08 01:00:00,267.75,0.7,0,89.9,2.3
2019-11-08 02:00:00,267.95,0.4,0,87,1.3
2019-11-08 03:00:00,267.95,0.7,0,88.6,1.1
2019-11-08 04:00:00,267.55,1.4,0,91.5,1.8
2019-11-08 05:00:00,267.55,1.6,0,92,2.4
2019-11-08 06:00:00,267.55,0.7,0,90.9,2.4
2019-11-08 07:00:00,267.45,0.9,0,91.8,2.4
2019-11-08 08:00:00,267.55,0.8,7.5,89.6,1.3
2019-11-08 09:00:00,267.45,1.3,41,92.7,1.4
2019-11-08 10:00:00,267.95,1.5,97.7,90.4,1.8
2019-11-08 11:00:00,268.15,1.7,180.5,89.5,1.8
2019-11-08 12:00:00,268.45,1.3,210.8,86.7,2.1
2019-11-08 13:00:00,268.95,0,341.8,81,3.1
2019-11-08 14:00:00,269.05,0,316.5,81.2,1.3
2019-11-08 15:00:00,268.75,0,206.3,82.2,2.7
2019-11-08 16:00:00,268.85,0.2,131.7,76.8,2.6
2019-11-08 17:00:00,268.25,0,52.8,77.4,3.1
2019-11-08 18:00:00,267.35,0,0.2,79.6,1.1
2019-11-08 19:00:00,266.95,0,0,78,1.6
2019-11-08 20:00:00,266.75,0,0,75.4,2.3
2019-11-08 21:00:00,266.85,0,0,72,1.8
2019-11-08 22:00:00,266.25,0,0,75.9,0.7
2019-11-08 23:00:00,266.15,0,0.3,75.1,0.9
2019-11-09 00:00:00,265.95,0,0,73.5,0.8
2019-11-09 01:00:00,265.15,0,0,89.5,2
2019-11-09 02:00:00,264.95,0,0,95.2,1.2
2019-11-09 03:00:00,264.95,0,0,90.8,2.4
2019-11-09 04:00:00,264.75,0,0,87.5,1.6
2019-11-09 05:00:00,264.65,0.1,0,89.4,1.4
2019-11-09 06:00:00,264.55,0,0,82.9,2.4
2019-11-09 07:00:00,264.25,0,0,78.5,3.6
2019-11-09 08:00:00,263.85,0,12,84.7,4.4
2019-11-09 09:00:00,263.55,0,85.7,88.9,4.5
2019-11-09 10:00:00,263.85,0,190.2,82.6,2.2
2019-11-09 11:00:00,264.95,0,307,75.4,0.8
2019-11-09 12:00:00,265.45,0,423.2,81.6,0.5
2019-11-09 13:00:00,266.75,0,546.8,68.5,1.1
2019-11-09 14:00:00,265.65,0,456.2,67.8,1.5
2019-11-09 15:00:00,265.15,0,358,70,0.6
2019-11-09 16:00:00,265.15,0,249.5,66.1,1.3
2019-11-09 17:00:00,264.05,0,59.2,69.6,0.8
2019-11-09 18:00:00,262.95,0,0.2,80.5,0.3
2019-11-09 19:00:00,263.45,0,0,64.1,1.5
2019-11-09 20:00:00,263.35,0,0,55.9,1.5
2019-11-09 21:00:00,263.15,0,0,61.8,1.8
2019-11-09 22:00:00,262.65,0,0,63,2.6
2019-11-09 23:00:00,264.15,0,0,43.7,2
2019-11-10 00:00:00,264.65,0,0,31,3.1
2019-11-10 01:00:00,264.75,0,0,30.2,3.7
2019-11-10 02:00:00,265.05,0,0,25.8,4.3
2019-11-10 03:00:00,265.75,0,0,21.9,2.4
2019-11-10 04:00:00,265.95,0,0,18.6,2.2
2019-11-10 05:00:00,265.45,0,0,19.2,2
2019-11-10 06:00:00,265.45,0,0,19.9,1.1
2019-11-10 07:00:00,265.35,0,0,19.2,2
2019-11-10 08:00:00,264.85,0,7,20.8,1.2
2019-11-10 09:00:00,265.15,0,103.5,22,1.1
2019-11-10 10:00:00,266.15,0,286.2,23.7,1.3
2019-11-10 11:00:00,268.25,0,416.2,20.3,0.6
2019-11-10 12:00:00,269.95,0,494.2,23.6,0.9
2019-11-10 13:00:00,270.95,0,538.3,24.7,1.4
2019-11-10 14:00:00,271.95,0,506.3,20.9,0.4
2019-11-10 15:00:00,269.75,0,400.2,21.7,0.1
2019-11-10 16:00:00,268.25,0,232.3,26.8,1.1
2019-11-10 17:00:00,265.95,0,44.3,27.1,1.7
2019-11-10 18:00:00,265.45,0,0.2,25.4,1.7
2019-11-10 19:00:00,265.35,0,0,27.4,1.2
2019-11-10 20:00:00,264.55,0,0.2,29.3,1.1
2019-11-10 21:00:00,265.55,0,0,25.7,1.4
2019-11-10 22:00:00,266.15,0,0,21.1,2.1
2019-11-10 23:00:00,266.15,0,0,28.7,2.6
2019-11-11 00:00:00,266.75,0,0,20.4,2.2
2019-11-11 01:00:00,266.25,0,0,24,3.1
2019-11-11 02:00:00,266.25,0,0,24.4,4.9
2019-11-11 03:00:00,266.85,0,0,23.2,4.7
2019-11-11 04:00:00,267.25,0,0,28.1,4.7
2019-11-11 05:00:00,267.05,0,0,33,4.1
